   ID | AIRCRAFT | TYPE                 | CATEGORIE       | SOUS-CAT     | CONF OCR  | CLASSIF | FICHIER
  956 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.6% |   0.78 | 2007-0067.pdf
  957 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  81.5% |   0.78 | 2007-0163.pdf
  960 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2007-0178.pdf
  959 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.5% |   0.78 | 2007-0214.pdf
  958 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.8% |   0.78 | 2007-0217.pdf
  961 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.7% |   0.78 | 2007-0218.pdf
  962 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.4% |   0.78 | 2007-0221.pdf
  964 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.5% |   0.78 | 2007-0249.pdf
  965 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.7% |   0.78 | 2007-0276.pdf
  963 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.9% |   0.78 | 2007-0286.pdf
 1075 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2007-03-15.pdf
 1073 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2007-16-04.pdf
  969 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | 2007-161.pdf
 1072 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2007-18-09.pdf
 1078 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2007-19-13.pdf
  967 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  89.6% |   0.78 | 2008-0032.pdf
  968 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.1% |   0.78 | 2008-0034R1.pdf
  971 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.8% |   0.78 | 2008-0048.pdf
  970 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.5% |   0.78 | 2008-0051R1.pdf
  966 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.5% |   0.78 | 2008-0150.pdf
  973 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.2% |   0.78 | 2008-0151.pdf
  972 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.1% |   0.78 | 2008-0198.pdf
  975 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.5% |   0.78 | 2008-0199R1.pdf
  974 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  93.9% |   0.78 | 2009-0025.pdf
  980 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.5% |   0.78 | 2009-0088.pdf
  978 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.7% |   0.78 | 2009-0110.pdf
  979 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2009-0141.pdf
  976 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  93.7% |   0.78 | 2009-0154.pdf
  981 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | 2009-0235.pdf
  977 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.0% |   0.78 | 2009-0252.pdf
  985 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2009-0259.pdf
  984 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2009-0262.pdf
  982 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.6% |   0.78 | 2009-0270.pdf
  983 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.4% |   0.78 | 2009-0278.pdf
 1081 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2009-09-05 (2006-03-10) (EASA 2007-0214).pdf
  991 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.0% |   0.78 | 2010-0046.pdf
  988 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.4% |   0.78 | 2010-0071.pdf
  989 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.3% |   0.78 | 2010-0091.pdf
  990 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  93.6% |   0.78 | 2010-0120.pdf
  987 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.4% |   0.78 | 2010-0148.pdf
  986 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.6% |   0.78 | 2010-0149.pdf
  992 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.7% |   0.78 | 2010-0164.pdf
  994 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.5% |   1.00 | 2010-0165.pdf
  993 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.8% |   0.78 | 2010-0177.pdf
  995 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | 2010-0209.pdf
  997 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.3% |   0.78 | 2010-0210.pdf
  998 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.0% |   0.78 | 2010-0212.pdf
  999 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | 2011-0001.pdf
 1001 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.3% |   0.78 | 2011-0011.pdf
  996 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | 2011-0015.pdf
 1000 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.2% |   0.78 | 2011-0024R1.pdf
 1002 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.2% |   0.78 | 2011-0034.pdf
 1004 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.8% |   0.78 | 2011-0054.pdf
 1005 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  79.3% |   0.78 | 2011-0069.pdf
 1003 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.3% |   0.78 | 2011-0077.pdf
 1008 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | 2011-0094.pdf
 1010 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.6% |   0.78 | 2011-0098.pdf
 1080 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-01-09.pdf
 1007 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  94.5% |   0.78 | 2011-0120R1.pdf
 1009 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  93.8% |   0.78 | 2011-0121R1.pdf
 1011 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.6% |   0.78 | 2011-0134.pdf
 1006 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.7% |   0.78 | 2011-0142.pdf
 1015 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-0155.pdf
 1229 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-0201.pdf
 1077 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-13-11.pdf
 1076 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-14-06.pdf
 1079 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-14-08.pdf
 1083 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-16-03.pdf
 1012 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2011-17-02.pdf
 1085 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-17-02.pdf
 1084 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-19-01 R1.pdf
 1082 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2011-21-08.pdf
 1013 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-0134R1.pdf
 1088 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-02-03.pdf
 1090 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-02-08.pdf
 1014 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2012-0214.pdf
 1091 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-04-11_Correction.pdf
 1087 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-09-07.pdf
 1089 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-09-12.pdf
 1086 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-11-09 (2011-04-09).pdf
 1092 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-14-05.pdf
 1094 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-14-13.pdf
 1093 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-16-11.pdf
 1097 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-18-12.pdf
 1096 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-20-07.pdf
 1095 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-21-17.pdf
 1100 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2012-26-15.pdf
 1021 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-0050.pdf
 1016 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2013-0129.pdf
 1018 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2013-0132-E.pdf
 1020 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2013-0137.pdf
 1099 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-05-11.pdf
 1098 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-06-03.pdf
 1103 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-07-02.pdf
 1102 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-07-04.pdf
 1101 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-13-03.pdf
 1104 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-13-04.pdf
 1109 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-14-06.pdf
 1107 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-15-21.pdf
 1019 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2013-15-21.pdf
 1106 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-16-09.pdf
 1105 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-16-18.pdf
 1108 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-17-02.pdf
 1110 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-17-09.pdf
 1111 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-19-09 (2012-26-51).pdf
 1114 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-20-04.pdf
 1017 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2013-20-11.pdf
 1112 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-20-11.pdf
 1025 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 2013-24-08.pdf
 1113 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-24-08.pdf
 1119 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 2013-25-06.pdf
  903 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.54 | 575738_2004-02-01_Engine Data Submittal_Data Submittal_-.pdf
 2103 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | 575739 CFM56-5B.pdf
  902 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.54 | 575739_2004-02-01_Engine Data Submittal_Data Submittal_-.pdf
 1669 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  90.1% |   0.78 | 697519 Interjet AD Status.pdf
 2649 | TS-INQ   | AD                   | Structural Repair | Delivery Package | ✅  97.0% |   0.36 | 70519653 004 2009.pdf
 1120 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 74-08-09 R3.pdf
 1023 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  83.4% |   0.78 | 74-08-09.pdf
 1883 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 779302 Vietnam Airlines AD Status.pdf
 1115 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 83-16-01.pdf
 1118 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 89-06-01.pdf
 1116 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 90-02-15.pdf
 1022 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 90-21-14.pdf
 1117 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 90-21-14.pdf
 1124 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 92-11-09.pdf
 1122 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 92-12-06.pdf
 1121 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 92-16-15.pdf
 1123 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 92-21-05.pdf
 1126 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 92-27-14.pdf
 1125 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 93-05-12.pdf
 1127 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 93-09-07 (F-1993-024).pdf
 1130 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 93-14-12.pdf
 1129 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 93-23-01.pdf
 1128 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 93-24-16.pdf
 1134 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 94-01-04.pdf
 1133 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 94-01-05.pdf
 1132 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 94-01-06.pdf
 1131 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 94-02-02.pdf
 1138 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 94-14-03.pdf
 1024 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 94-14-17.pdf
 1140 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 94-14-17.pdf
 1136 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 95-22-10.pdf
 1139 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 95-25-08.pdf
 1137 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 95-26-15.pdf
 1135 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 96-12-09.pdf
 1143 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 97-02-04.pdf
 1141 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 97-03-06.pdf
 1026 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 97-05-04.pdf
 1142 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 97-05-04.pdf
 1144 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 97-06-01.pdf
 1146 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 97-07-14.pdf
 1145 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-02-04.pdf
 1149 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-04-11.pdf
 1029 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 98-04-11.pdf
 1147 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-09-18.pdf
 1148 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-10-11.pdf
 1028 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 98-12-33.pdf
 1150 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-12-33.pdf
 1152 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-18-24.pdf
 1027 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 98-18-24.pdf
 1154 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-19-23.pdf
 1151 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-20-29.pdf
 1030 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | 98-20-29.pdf
 1153 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 98-24-27.pdf
 1155 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 99-02-10.pdf
 1156 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | 99-25-07.pdf
 2333 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | abc-int-ceo-022-2014 NVT A320 MSN 2158 Cabin Reconf. Rev. 00.pdf
 2334 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | ABC INT New Company Presentation 000-2014.pdf
 1603 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  83.1% |   0.78 | AD-OIL Statement.pdf
 1031 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  95.0% |   0.78 | AD 2010-0046.pdf
 1034 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  84.7% |   0.78 | AD 2010-0165R1.pdf
 1032 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  96.0% |   0.78 | AD 2011-0001.pdf
 1033 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  76.1% |   0.78 | AD 2011-0069.pdf
 1035 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  89.9% |   0.78 | AD 2011-0201.pdf
 1037 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.8% |   0.78 | AD 2012-0012.pdf
 1039 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.5% |   0.78 | AD 2012-0083.pdf
 1036 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.0% |   0.78 | AD 2012-0118.pdf
 1040 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.9% |   0.78 | AD 2012-0236R1.pdf
 1041 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.9% |   0.78 | AD 2013-0011.pdf
 1038 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.2% |   0.78 | AD 2013-0050.pdf
 1042 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  89.9% |   0.78 | AD 2013-0129.pdf
 1043 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.2% |   0.78 | AD 2013-0283R1.pdf
 1044 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.1% |   0.78 | AD 2014-0011R1.pdf
 1045 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.4% |   0.78 | AD 2014-0014.pdf
 1049 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.8% |   0.78 | AD 2014-0025.pdf
 1048 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  92.6% |   0.78 | AD 2014-0058.pdf
 1051 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  93.0% |   0.78 | AD 2014-0065.pdf
 1050 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  91.7% |   0.78 | AD2011-0155R1.pdf
 2410 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.78 | ADCN allowing different life vests.pdf
 1638 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | APS3200-BSIReportTemplate-Master-RX1-2.pdf
 1599 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | APU 2310 LLP Sheet - 21022014.pdf
 1633 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  87.3% |   0.90 | APU ESN 2470 F1 ~ Aeroturbine.pdf
 2332 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Aviation ABC_Int-invoice 21-2014_NOUVELAIR.PDF
 2335 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Aviation ABC_Int-invoice 22-2014_NOUVELAIR.PDF
 2336 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Aviation ABC_Int-proformainvoice 10-2014_NOUVELAIR.pdf
 2338 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Aviation ABC_Int-proformainvoice 16-2014_NOUVELAIR.pdf
 2337 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | Aviation ABC_Int-proformainvoice 17-2014_NOUVELAIR.pdf
 2107 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | BSI - ESN 575738 - 25 JAN 2014.pdf
 1047 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  80.7% |   0.78 | CF2009-44.pdf
 2347 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | DDP 01-006 Issue 3.pdf
 2403 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | DRW 320M11102368 Issue2.pdf
 2045 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   0.36 | EASA F1 697519 V2.pdf
 1159 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2006-0112R1_1.pdf
 1158 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2006-0165_1.pdf
 1157 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2006-0184_1.pdf
 1160 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2006-0220_2.pdf
 1164 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2006-0223_1.pdf
 1161 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2007-0163R1_1.pdf
 1163 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2007-0213_1.pdf
 1162 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2008-0141_1.pdf
 1168 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2008-0149_1.pdf
 1167 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2009-0053_1.pdf
 1166 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2010-0152_2.pdf
 1170 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0090R1_1.pdf
 1169 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0103_1.pdf
 1165 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0137R1_1.pdf
 1171 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0160R2_1.pdf
 1172 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0167_1.pdf
 1174 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0176_1.pdf
 1173 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0188-CN_1.pdf
 1178 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0202_1.pdf
 1179 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0203_1.pdf
 1175 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0229_1.pdf
 1180 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2011-0231_1.pdf
 1177 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0008_1.pdf
 1176 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0012_1.pdf
 1181 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0032_1.pdf
 1182 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0055R1_2.pdf
 1184 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0083_1.pdf
 1183 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0100R3_1.pdf
 1186 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0118_1.pdf
 1188 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0119_1.pdf
 1185 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0122-CN_2.pdf
 1187 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0123_2.pdf
 1190 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0133_1.pdf
 1189 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0175R1_1.pdf
 1191 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0198_1.pdf
 1194 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0221_1.pdf
 1193 | TS-INQ   | AD                   | AD              | Delivery Package | ✅  97.0% |   1.00 | EASA_AD_2012-0223_1.pdf
